subject,block,rt,response,soa,hist,rsi
19,4,0.7275271,1,44,S,2.3
19,4,0.5612002,1,100,S,2.1
19,4,0.5117634,1,100,S,2.3
19,4,0.813825,1,16,S,2.3
19,4,0.6925509,1,72,S,1.1
19,4,0.434073,1,100,S,1.1
19,4,0.5829293,0,16,S,1.9
19,4,0.4419971,1,44,S,1.9
19,4,0.50311,1,44,S,1.6
19,4,0.5711798,1,100,S,1.8
19,4,0.5272826,1,72,S,2.1
19,4,0.5046373,1,44,S,2.1
19,4,0.4548245,1,100,S,0.9
19,4,0.4319842,1,44,S,1.8
19,4,0.5194147,1,44,S,1.3
19,4,0.4966438,1,44,S,1.9
19,4,0.5398393,1,100,S,1.3
19,4,0.4711818,1,100,S,1.8
19,4,0.5751367,1,44,S,2.3
19,4,0.8389119,1,16,S,1.9
19,4,0.4115414,1,72,S,1.1
19,4,0.6984427,0,16,S,1.8
19,4,0.4200827,1,100,S,1.1
19,4,0.440153,1,100,S,1.4
19,4,0.3706591,1,100,S,0.9
19,4,0.5097954,1,72,S,2.1
19,4,0.5335583,1,72,S,1.1
19,4,0.4631085,1,100,S,2.1
19,4,0.6193316,1,44,S,0.9
19,4,0.7349969,1,16,S,1.3
19,4,0.9743987,0,44,S,1.9
19,4,0.8219232,0,16,S,2.3
19,4,0.6567946,1,100,S,1.3
19,4,0.6414691,1,16,S,1.3
19,4,0.5311041,1,44,S,1.6
19,4,0.4914619,1,100,S,1.8
19,4,0.6290495,1,100,S,1.4
19,4,0.5554522,1,72,S,1.8
19,4,0.4720442,1,16,S,1.8
19,4,0.3763973,1,100,S,2.3
19,4,0.5545128,1,72,S,1.3
19,4,0.4830638,1,16,S,1.9
19,4,0.5397663,1,44,S,1.4
19,4,0.7492682,1,16,S,2.1
19,4,0.4445414,1,100,S,1.8
19,4,0.6819626,1,44,S,1.6
19,4,0.4662779,1,72,S,0.9
19,4,0.8653494,1,16,S,1.6
19,4,1.2088162,1,16,S,2.1
19,4,0.5948063,1,100,S,1.4
19,4,0.5669218,1,72,S,1.9
19,4,0.6441729,1,100,S,1.4
19,4,0.4834912,1,100,S,0.9
19,4,0.3813033,1,44,S,2.1
19,4,0.4357663,1,100,S,2.3
19,4,0.4866163,1,72,S,1.9
19,4,0.4582278,1,100,S,2.3
19,4,0.5611545,1,44,S,1.9
19,4,0.5812797,1,100,S,1.9
19,4,0.9505364,1,16,S,1.6
19,4,0.6194594,1,44,S,0.9
19,4,0.5338212,1,44,S,2.3
19,4,0.6044735,1,16,S,1.8
19,4,0.5281426,1,100,S,1.9
19,4,0.5727958,1,44,S,1.6
19,4,0.4803331,1,44,S,1.6
19,4,0.6072388,1,72,S,1.8
19,4,0.6166623,1,100,S,1.6
19,4,0.5205948,1,16,S,0.9
19,4,0.5295108,1,100,S,1.1
19,4,0.5681823,1,100,S,1.4
19,4,0.9638976,0,16,S,1.6
19,4,0.5830579,1,44,S,1.6
19,4,0.5174814,1,44,S,2.1
19,4,0.6087911,1,72,S,1.8
19,4,1.6979441,1,16,S,1.4
20,1,0.479777,1,44,S,1.3
20,1,0.4194654,1,72,S,1.6
20,1,0.2984694,1,100,S,1.3
20,1,0.4445984,1,44,S,0.9
20,1,0.3245258,1,100,S,1.4
20,1,0.3468759,1,44,S,1.3
20,1,0.4077256,1,72,S,1.3
20,1,0.393005,1,72,S,1.1
20,1,0.4204329,1,44,S,1.4
20,1,0.4622759,1,72,S,1.3
20,1,0.733517,0,16,S,1.1
20,1,0.4456701,1,72,S,1.1
20,1,0.3958069,1,72,S,0.9
20,1,0.3497583,1,44,S,1.6
20,1,0.9561671,1,16,S,1.6
20,1,0.550815,1,16,S,1.8
20,1,0.7339765,0,16,S,1.9
20,1,0.5178941,1,100,S,1.6
20,1,0.6069354,1,16,S,1.4
20,1,0.406332,1,72,S,1.4
20,1,0.3976861,1,44,S,0.9
20,1,0.3576278,1,72,S,0.9
20,1,0.3769656,1,72,S,1.9
20,1,0.4759242,1,72,S,2.3
20,1,0.3839454,1,44,S,2.1
20,1,0.4363735,1,100,S,2.1
20,1,0.8773671,0,16,S,1.3
20,1,0.4840304,1,44,S,1.1
20,1,0.6552174,1,16,S,1.4
20,1,0.3405746,1,100,S,2.1
20,1,0.4705923,1,72,S,1.3
20,1,0.4988977,1,44,S,1.3
20,1,0.6686464,1,16,S,1.1
20,1,0.5069905,1,44,S,1.3
20,1,0.5903578,1,44,S,1.4
20,1,0.5179651,1,16,S,1.6
20,1,0.603051,1,100,S,1.3
20,1,0.4185021,1,72,S,1.8
20,1,0.5877211,0,16,S,0.9
20,1,0.4404183,1,44,S,1.1
20,1,0.4085813,1,72,S,1.1
20,1,0.5004507,1,44,S,0.9
20,1,0.4204988,1,72,S,1.8
20,1,0.6342096,1,16,S,2.3
20,1,0.4796061,1,16,S,2.3
20,1,0.4554438,1,72,S,1.3
20,1,1.1131801,0,72,S,0.9
20,1,0.4147812,1,44,S,1.6
20,1,0.6309631,1,72,S,2.1
20,1,0.4396159,1,16,S,2.3
20,1,0.4209898,1,72,S,2.3
20,1,0.723658,0,16,S,1.8
20,1,0.3394024,1,100,S,1.1
20,1,0.4296568,1,16,S,2.1
20,1,0.4061327,1,44,S,2.1
20,1,0.4971813,1,72,S,0.9
20,1,0.3831338,1,72,S,0.9
20,1,0.629328,0,16,S,2.1
20,1,0.5260362,1,100,S,1.9
20,1,0.4669918,1,100,S,2.3
20,1,0.4053539,1,100,S,0.9
20,1,0.9988506,1,16,S,1.6
20,1,0.4644501,1,44,S,1.1
20,1,0.4042949,1,44,S,0.9
20,1,0.5010788,1,16,S,1.1
20,1,0.7442877,0,72,S,2.3
20,1,0.5030722,1,72,S,2.1
20,1,0.4484536,1,44,S,1.6
20,1,0.6264798,1,100,S,1.9
20,1,0.55891,1,72,S,1.1
20,2,0.7914517,1,16,S,0.9
20,2,0.7696519,0,16,S,1.1
20,2,0.6452216,1,72,S,1.8
20,2,0.7186639,1,44,S,1.4
20,2,0.6178943,1,16,S,1.6
20,2,0.5179114,1,72,S,1.8
20,2,0.7677363,1,44,S,1.3
20,2,0.597244,0,16,S,1.9
20,2,0.6328796,1,16,S,1.6
20,2,0.6163146,0,16,S,1.1
20,2,0.4252321,1,44,S,1.9
20,2,0.5981463,1,16,S,1.9
20,2,0.4819725,1,100,S,1.3
20,2,0.9356824,1,16,S,1.9
20,2,0.6424517,1,44,S,2.1
20,2,0.5966424,1,44,S,1.1
20,2,1.9321578,1,72,S,2.3
20,2,1.2070128,1,44,S,1.4
20,2,0.7039329,1,100,S,1.1
20,2,0.8262308,1,100,S,1.4
20,2,0.4565949,1,72,S,1.9
20,2,0.6906052,1,16,S,1.8
20,2,0.650734,1,72,S,1.3
20,2,0.5639614,1,44,S,2.3
20,2,0.6246139,1,72,S,2.3
20,2,0.7375442,1,16,S,1.1
20,2,0.7599898,0,16,S,1.1
20,2,0.7461362,1,44,S,2.3
20,2,0.5493424,1,44,S,1.6
20,2,0.6843251,1,72,S,1.4
20,2,0.5728572,1,72,S,1.1
20,2,0.8314385,1,100,S,2.1
20,2,0.7665275,1,16,S,2.1
20,2,0.7262542,1,44,S,1.6
20,2,0.68573,1,16,S,2.1
20,2,0.6829372,1,72,S,2.3
20,2,0.7132507,1,44,S,1.4
20,2,0.8159567,1,16,S,1.3
20,2,0.985234,1,100,S,1.8
20,2,0.6761171,1,72,S,2.1
20,2,0.6232332,1,16,S,1.3
20,2,0.6434997,1,16,S,1.8
20,2,0.9223422,1,72,S,0.9
20,2,0.7233577,1,16,S,1.6
20,2,0.6419166,1,100,S,1.9
20,2,0.5075085,1,44,S,1.9
20,2,1.3423777,1,16,S,1.3
20,2,0.5043172,1,72,S,0.9
20,2,0.8510232,1,44,S,1.8
20,2,1.2097903,1,16,S,0.9
20,2,0.7312822,1,44,S,1.6
20,2,0.8216692,0,44,S,1.8
20,2,0.6601436,1,72,S,1.4
20,2,0.6492016,1,72,S,1.1
20,2,0.9202907,1,44,S,2.1
20,2,0.712668,1,72,S,1.9
20,2,0.5072147,1,72,S,1.1
20,2,0.6570339,1,72,S,1.9
20,2,0.6488869,1,44,S,0.9
20,2,1.0973362,0,16,S,1.8
20,2,0.7631743,1,72,S,1.9
20,2,0.6337255,1,100,S,1.6
20,2,0.938688,1,16,S,2.1
20,2,1.0407162,1,16,S,2.3
20,2,0.6845423,1,100,S,1.4
20,2,0.5632451,1,72,S,2.1
20,2,0.6061343,1,44,S,1.1
20,2,0.697376,1,100,S,0.9
20,2,0.6347817,1,44,S,2.3
20,3,0.5792949,1,16,S,2.1
20,3,0.6506161,1,16,S,1.8
20,3,0.4465703,1,44,S,2.3
20,3,1.0442823,1,44,S,2.1
20,3,0.7247625,1,16,S,1.9
20,3,0.5219821,1,72,S,1.3
20,3,0.5893716,1,16,S,1.8
20,3,0.6406745,1,16,S,1.6
20,3,0.6624858,1,72,S,1.3
20,3,0.635377,1,72,S,1.9
20,3,0.5708324,1,100,S,1.3
20,3,0.6596992,1,100,S,1.4
20,3,0.8853139,0,16,S,0.9
20,3,0.9351191,1,16,S,1.3
20,3,1.5954547,1,72,S,1.9
20,3,0.4943114,1,100,S,1.1
20,3,0.6276148,1,72,S,1.6
20,3,0.5149099,1,100,S,1.1
20,3,0.9710142,0,100,S,1.4
20,3,0.4640379,1,72,S,2.3
20,3,0.6969543,1,100,S,1.6
20,3,0.5599852,1,72,S,1.4
20,3,0.57618,1,72,S,1.1
20,3,0.8945044,0,44,S,1.8
20,3,0.6548121,1,100,S,2.1
20,3,0.7186175,1,16,S,1.8
20,3,0.5833564,0,16,S,1.8
20,3,0.7425814,1,72,S,1.8
20,3,1.1221584,0,16,S,1.4
20,3,0.6970072,0,16,S,2.1
20,3,0.4628364,1,100,S,1.6
20,3,0.651347,1,44,S,2.3
20,3,0.6662963,0,16,S,1.6
20,3,0.4710052,1,100,S,1.1
20,3,0.7076069,1,100,S,1.8
20,3,0.6028541,1,72,S,1.8
20,3,0.716682,1,72,S,1.9
20,3,0.9195358,1,72,S,1.4
20,3,0.7836885,0,44,S,1.4
20,3,0.6609906,1,72,S,1.1
20,3,0.6574462,1,44,S,1.9
20,3,0.8062733,1,16,S,1.9
20,3,0.636073,1,100,S,1.3
20,3,0.713713,0,72,S,2.1
20,3,0.7991695,1,44,S,1.9
20,3,0.5575357,1,16,S,1.3
20,3,0.5833318,1,72,S,1.1
20,3,0.5684274,1,44,S,2.1
20,3,1.0124801,1,44,S,2.3
20,3,0.5798249,1,16,S,0.9
20,3,0.6078263,1,44,S,1.4
20,3,0.8359827,1,16,S,1.8
20,3,0.5306518,1,72,S,1.9
20,3,0.5462231,1,44,S,1.3
20,3,0.5025423,1,44,S,1.9
20,3,0.5555951,1,72,S,1.1
20,3,0.8298417,0,16,S,1.8
20,3,0.558876,1,100,S,1.9
20,3,0.6756939,1,44,S,1.8
20,3,0.9878501,0,16,S,1.6
20,3,0.7409085,1,16,S,1.9
20,3,0.5798893,1,44,S,2.1
20,3,0.9173168,0,16,S,1.3
20,3,0.4066655,1,100,S,1.9
20,3,0.4642181,1,44,S,2.1
20,3,0.7137566,1,16,S,1.3
20,3,0.6425405,1,72,S,1.1
20,3,0.5139366,1,44,S,1.4
20,3,0.6943221,1,44,S,1.4
20,3,0.8513756,1,44,S,1.8
20,3,0.6461258,1,100,S,1.1
20,3,0.6871659,1,16,S,1.1
20,3,0.5938492,1,100,S,1.6
20,3,0.6615402,1,16,S,1.8
20,3,0.6780873,1,100,S,2.3
20,4,0.5526484,1,100,S,2.3
20,4,0.5090969,1,72,S,2.3
20,4,0.374579,1,100,S,1.9
20,4,0.4478429,1,72,S,1.8
20,4,0.5265924,1,44,S,1.1
20,4,0.6728093,1,16,S,1.8
20,4,0.3805582,1,44,S,1.3
20,4,0.4950971,1,72,S,2.1
20,4,0.6326374,1,16,S,1.8
20,4,0.5094992,1,44,S,1.1
20,4,0.6295924,1,100,S,1.4
20,4,0.3339852,1,72,S,1.8
20,4,0.4534347,1,44,S,2.1
20,4,1.185525,1,16,S,1.8
20,4,0.3902061,1,100,S,1.9
20,4,0.3759666,1,100,S,1.6
20,4,0.4295696,1,72,S,2.3
20,4,0.5103979,1,44,S,2.3
20,4,0.4351539,1,72,S,1.6
20,4,0.4564357,1,72,S,2.3
20,4,0.7168247,0,16,S,1.4
20,4,0.4111035,1,100,S,2.3
20,4,0.6617785,0,16,S,2.1
20,4,0.3892862,1,100,S,1.9
20,4,0.5018204,1,72,S,1.6
20,4,0.6045792,1,44,S,1.8
20,4,0.5235126,1,16,S,2.3
20,4,0.4432917,1,100,S,1.8
20,4,0.6439398,0,16,S,1.3
20,4,0.5212766,1,72,S,2.3
20,4,0.6674661,1,16,S,0.9
20,4,0.4501932,1,100,S,1.3
20,4,0.5132814,1,44,S,1.3
20,4,0.5261171,1,72,S,2.3
20,4,0.4885943,1,72,S,1.9
20,4,0.42436,1,44,S,1.4
20,4,0.4155781,1,72,S,0.9
20,4,0.664098,0,16,S,2.1
20,4,0.5460336,1,44,S,1.1
20,4,0.401031,1,72,S,1.9
20,4,0.5694061,1,16,S,1.1
20,4,0.6593595,1,16,S,2.3
20,4,0.5448061,1,100,S,1.1
20,4,0.4045589,1,44,S,2.1
20,4,0.5179021,0,16,S,2.1
20,4,0.495362,1,72,S,1.4
20,4,0.5223199,1,44,S,1.9
20,4,0.3875075,1,100,S,2.1
20,4,0.5955742,1,44,S,1.4
20,4,0.6100943,1,16,S,2.3
20,4,0.821689,1,44,S,1.6
20,4,0.4693883,1,44,S,1.4
20,4,0.5707917,1,16,S,1.9
20,4,0.4665879,1,44,S,1.4
20,4,0.6713419,0,16,S,1.8
20,4,0.5977695,0,16,S,1.9
20,4,0.4170544,1,100,S,1.8
20,4,0.3995366,1,100,S,1.3
20,4,0.4756384,1,16,S,1.8
20,4,0.356853,1,100,S,1.6
20,4,0.445777,1,72,S,2.1
20,4,0.691899,1,16,S,0.9
20,4,0.5839301,0,16,S,1.3
20,4,0.7659571,1,16,S,1.9
20,4,0.6641777,1,44,S,2.3
20,4,0.424689,1,100,S,1.9
20,4,0.4789988,1,44,S,1.6
20,4,0.5058528,1,72,S,1.8
20,4,0.8257041,0,16,S,2.3
20,4,0.6244377,1,16,S,2.3
20,4,0.8381637,0,16,S,0.9
20,4,0.7012454,0,16,S,2.1
20,4,0.3450481,1,100,S,1.1
21,1,0.9555773,0,16,S,0.9
21,1,0.6942421,1,100,S,1.6
21,1,0.6772865,1,44,S,1.1
21,1,0.9312726,0,16,S,1.4
21,1,1.0261546,1,44,S,1.8
21,1,0.7935833,1,100,S,2.1
21,1,0.8114972,1,100,S,2.1
21,1,0.7242274,1,100,S,2.3
21,1,0.659819,1,44,S,2.1
21,1,0.758449,1,72,S,2.1
21,1,0.7366971,1,44,S,1.3
21,1,0.9108453,1,72,S,2.3
21,1,1.1936629,1,100,S,1.8
21,1,0.861685,1,72,S,1.3
21,1,0.9949553,0,16,S,0.9
21,1,0.7079321,1,100,S,1.3
21,1,1.1565863,0,100,S,2.3
21,1,1.291771,0,16,S,1.4
21,1,1.1678347,1,44,S,1.9
21,1,1.2196876,1,72,S,1.9
21,1,0.7439619,1,72,S,1.1
21,1,1.2074391,1,72,S,1.1
21,1,0.7670612,1,44,S,1.1
21,1,1.3462576,0,44,S,2.3
21,1,0.7921991,1,44,S,1.9
21,1,0.843404,1,44,S,1.8
21,1,0.9540417,1,100,S,1.9
21,1,1.2413681,1,100,S,0.9
21,1,0.7648146,1,72,S,1.4
21,1,1.4140723,1,16,S,1.9
21,1,1.2710851,0,72,S,1.6
21,1,1.6171107,0,44,S,0.9
21,1,1.4076184,1,16,S,1.9
21,1,1.639355,0,16,S,1.9
21,1,1.3520223,0,100,S,0.9
21,1,1.2304567,1,16,S,1.6
21,1,0.9322651,1,72,S,1.6
21,1,0.8446953,1,72,S,2.1
21,1,1.0353063,0,44,S,1.4
21,1,0.9937206,0,16,S,1.6
21,1,1.3823988,1,44,S,1.9
21,1,1.0858536,1,72,S,1.1
21,1,1.0073548,1,100,S,2.3
21,1,0.9353965,1,72,S,1.8
21,1,1.2920942,0,16,S,1.1
21,1,1.1003917,1,100,S,2.1
21,1,0.8877212,1,72,S,0.9
21,1,1.031238,1,44,S,1.1
21,1,0.7909276,1,100,S,2.1
21,1,0.8795087,1,100,S,1.1
21,1,0.9438741,1,100,S,1.9
21,1,0.750345,1,72,S,2.1
21,1,0.7590022,1,100,S,1.9
21,1,1.0195347,0,16,S,1.4
21,1,0.8690393,1,100,S,1.8
21,1,0.8861596,1,72,S,0.9
21,1,1.0270841,1,100,S,1.8
21,1,1.2524048,1,16,S,1.4
21,1,0.853048,1,72,S,1.1
21,1,0.8041121,1,44,S,0.9
21,1,0.8466111,1,100,S,1.3
21,1,0.7566568,1,44,S,1.6
21,1,0.8880119,1,44,S,1.4
21,1,0.9480799,1,100,S,0.9
21,1,0.7549938,1,100,S,0.9
21,1,0.7530098,1,100,S,2.3
21,1,0.9423388,0,44,S,2.1
21,1,0.8420971,1,72,S,1.8
21,1,0.9994463,1,16,S,1.6
21,1,1.551701,0,16,S,1.6
21,2,0.9191232,0,16,S,1.1
21,2,0.9306276,1,44,S,1.4
21,2,0.8435472,1,44,S,0.9
21,2,0.978279,1,16,S,1.8
21,2,0.7979435,0,72,S,1.8
21,2,0.7980556,1,72,S,1.1
21,2,0.837719,1,16,S,1.8
21,2,1.0137776,0,44,S,1.4
21,2,1.0005998,0,16,S,2.3
21,2,0.9642163,1,100,S,1.6
21,2,0.551441,1,100,S,1.1
21,2,1.5617953,0,16,S,0.9
21,2,0.6287117,1,100,S,0.9
21,2,0.8429102,1,100,S,2.3
21,2,0.7918741,1,44,S,2.1
21,2,1.6269873,1,44,S,1.1
21,2,0.790673,0,16,S,2.1
21,2,1.015284,0,16,S,2.3
21,2,0.9873676,1,16,S,1.4
21,2,1.1452059,0,16,S,1.1
21,2,0.8324767,1,44,S,0.9
21,2,0.5912629,0,44,S,1.1
21,2,0.6358838,0,16,S,1.9
21,2,0.6477567,1,72,S,1.8
21,2,0.8009191,1,44,S,1.4
21,2,0.6208018,0,16,S,1.9
21,2,0.632063,1,100,S,1.8
21,2,0.8273951,1,44,S,1.1
21,2,0.5608845,1,44,S,1.3
21,2,0.7348687,0,16,S,0.9
21,2,0.6627369,1,16,S,1.9
21,2,0.6477146,1,100,S,0.9
21,2,0.7256109,1,100,S,1.8
21,2,0.7075729,1,44,S,0.9
21,2,1.0193432,1,16,S,0.9
21,2,0.7976005,0,100,S,2.1
21,2,0.9158567,0,44,S,0.9
21,2,0.7617675,0,100,S,2.3
21,2,0.6539039,1,72,S,2.1
21,2,0.9030471,1,72,S,1.9
21,2,0.7862983,1,72,S,1.8
21,2,0.7372766,1,72,S,1.1
21,2,0.7407814,1,44,S,1.1
21,2,0.8635972,1,100,S,1.3
21,2,0.7667599,1,72,S,1.6
21,2,0.7069546,1,72,S,1.6
21,2,0.8604696,1,100,S,1.1
21,2,0.8400863,1,72,S,0.9
21,2,0.8210291,1,100,S,1.1
21,2,0.7705432,1,100,S,1.3
21,2,0.9333142,1,44,S,1.8
21,2,0.8643147,1,16,S,1.9
21,2,0.8280945,1,100,S,1.4
21,2,0.7598498,1,16,S,2.1
21,2,0.7045145,1,72,S,1.8
21,2,0.8850266,0,16,S,1.1
21,2,1.056926,0,16,S,0.9
21,2,0.7046581,1,100,S,1.6
21,2,0.6188431,1,72,S,1.4
21,2,0.7299408,1,100,S,1.8
21,2,0.755925,1,72,S,2.3
21,2,0.7716647,1,44,S,1.3
21,2,0.6581518,1,72,S,1.3
21,2,1.4797747,1,16,S,1.1
21,2,0.84959,1,100,S,1.3
21,2,0.6543805,1,44,S,1.6
21,2,0.5371226,1,72,S,1.9
21,2,0.7464211,1,100,S,1.8
21,2,1.0751194,1,100,S,2.1
21,2,0.8291083,1,72,S,1.3
21,2,0.7711008,1,72,S,2.3
21,2,0.6736454,1,16,S,2.1
21,2,0.6666647,1,72,S,1.6
21,2,0.5939043,1,44,S,1.4
21,2,0.6655303,1,100,S,1.1
21,2,0.8869433,0,16,S,0.9
21,2,0.6667874,1,72,S,0.9
21,2,0.8406924,0,16,S,1.6
21,2,0.9137771,0,44,S,1.8
21,2,0.7291957,1,72,S,2.1
21,2,0.7692589,0,16,S,2.1
21,2,1.1927973,1,100,S,1.9
21,2,0.8411066,0,44,S,2.3
21,2,0.7143411,0,72,S,1.3
21,3,0.9513087,0,44,S,1.9
21,3,0.7292459,1,72,S,1.6
21,3,0.8600333,1,16,S,1.4
21,3,0.6514355,1,100,S,2.3
21,3,0.730616,1,100,S,1.9
21,3,0.8024087,1,44,S,1.4
21,3,1.1789889,1,16,S,1.1
21,3,0.6842587,1,72,S,1.6
21,3,0.7394329,1,100,S,0.9
21,3,0.6824348,1,100,S,0.9
21,3,1.0216085,0,16,S,1.4
21,3,0.7461803,1,100,S,1.8
21,3,0.7868533,0,72,S,1.8
21,3,0.8154845,0,44,S,1.9
21,3,0.8111616,0,100,S,1.4
21,3,0.661538,1,72,S,1.1
21,3,0.7944662,0,44,S,1.8
21,3,1.0314546,0,44,S,1.4
21,3,1.1258381,0,44,S,2.3
21,3,1.0238797,1,100,S,1.3
21,3,0.6739094,1,44,S,1.3
21,3,0.9526542,1,72,S,2.3
21,3,1.1363671,1,72,S,2.1
21,3,0.8042038,1,72,S,0.9
21,3,1.2763243,0,16,S,1.3
21,3,0.6925137,1,72,S,1.6
21,3,0.7601311,1,44,S,1.3
21,3,0.659723,1,100,S,1.6
21,3,0.6344812,1,72,S,1.8
21,3,0.5843005,1,72,S,1.1
21,3,0.8207908,1,16,S,0.9
21,3,0.5714706,1,100,S,1.3
21,3,0.8521056,1,72,S,1.1
21,3,1.8956635,1,16,S,1.9
21,3,0.7158771,1,100,S,1.4
21,3,0.728645,1,16,S,1.6
21,3,0.844773,0,72,S,0.9
21,3,0.6522548,0,44,S,0.9
21,3,0.8010154,0,44,S,1.4
21,3,0.6900227,0,44,S,2.3
21,3,0.6938629,0,44,S,2.3
21,3,0.6779122,1,16,S,1.6
21,3,0.6877027,0,16,S,1.9
21,3,0.88548,1,100,S,1.3
21,3,0.8672009,1,100,S,1.8
21,3,0.7725521,1,16,S,2.1
21,3,0.6763538,1,72,S,1.4
21,3,0.7222971,1,44,S,1.1
21,3,0.5839462,1,44,S,1.1
21,3,0.7172196,1,100,S,1.6
21,3,0.6547959,1,100,S,1.9
21,3,1.1441949,0,16,S,1.3
21,3,0.9285088,1,44,S,1.1
21,3,1.0516461,1,16,S,1.9
21,3,0.6735085,1,16,S,1.8
21,3,0.6100165,1,100,S,2.1
21,3,0.7224676,1,44,S,1.3
21,3,0.6351092,1,100,S,1.1
21,3,1.2522386,0,16,S,2.1
21,3,0.7779559,1,100,S,0.9
21,3,0.8469951,0,44,S,1.1
21,3,0.7197084,1,16,S,2.1
21,3,0.8443517,1,44,S,1.3
21,3,0.60185,1,44,S,1.6
21,3,0.7022604,1,44,S,2.1
21,3,0.8356339,0,16,S,2.3
21,3,0.680407,1,100,S,2.3
21,3,0.6073915,1,100,S,2.1
21,3,0.8045843,1,44,S,1.8
21,3,0.5909683,1,100,S,1.8
21,3,0.8656779,1,100,S,2.3
21,3,0.6645322,1,72,S,1.6
21,3,1.0175319,0,72,S,2.3
21,3,0.5286501,1,72,S,2.3
21,3,0.583603,1,16,S,2.3
21,3,1.1900572,0,44,S,1.3
21,3,0.7479966,0,44,S,1.9
21,3,0.7807385,0,72,S,1.3
21,3,0.7709387,1,72,S,2.3
21,4,0.6518926,1,44,S,1.3
21,4,0.5288191,1,72,S,1.6
21,4,1.0698032,0,16,S,1.9
21,4,0.7553015,0,16,S,1.4
21,4,0.8436619,0,44,S,1.9
21,4,0.6582259,1,44,S,1.1
21,4,0.6161981,1,44,S,2.1
21,4,0.7687047,1,16,S,0.9
21,4,0.7858038,1,16,S,2.1
21,4,0.5332997,1,72,S,1.9
21,4,0.7536001,1,44,S,1.8
21,4,0.687818,0,44,S,2.1
21,4,0.5908886,1,44,S,1.8
21,4,0.6131075,0,100,S,1.6
21,4,0.5695156,1,44,S,1.1
21,4,0.8245636,0,72,S,1.9
21,4,0.6958995,1,72,S,1.6
21,4,0.6758216,0,72,S,1.4
21,4,0.4282856,1,100,S,2.3
21,4,0.6159059,1,44,S,1.6
21,4,0.844638,1,100,S,0.9
21,4,0.8061551,0,16,S,1.4
21,4,0.7002979,0,72,S,1.9
21,4,0.6195603,1,44,S,1.8
21,4,0.6472354,1,16,S,2.3
21,4,0.7052285,1,72,S,2.3
21,4,0.4550546,1,72,S,2.1
21,4,0.5179176,0,44,S,1.6
21,4,0.4733417,1,44,S,1.6
21,4,0.5691562,1,100,S,1.3
21,4,0.5765009,1,100,S,1.6
21,4,0.8054372,1,44,S,1.4
21,4,0.7815653,1,72,S,2.3
21,4,0.6773381,1,100,S,2.1
21,4,0.5734943,1,72,S,0.9
21,4,0.9557315,1,72,S,1.8
21,4,0.6944404,1,16,S,1.4
21,4,0.8705056,0,16,S,1.8
21,4,1.0721522,0,16,S,2.1
21,4,0.6705022,1,100,S,1.1
21,4,0.693818,1,72,S,1.8
21,4,0.7264917,1,100,S,2.3
21,4,0.8713788,0,44,S,0.9
21,4,0.7545536,1,100,S,0.9
21,4,0.6231435,1,72,S,2.3
21,4,0.7096046,1,72,S,1.3
21,4,0.5204502,1,72,S,2.1
21,4,0.551275,1,100,S,1.3
21,4,0.5684694,1,72,S,1.6
21,4,0.5889445,1,16,S,2.1
21,4,0.6083891,1,100,S,2.1
21,4,0.8252076,0,44,S,1.4
21,4,0.9144161,0,44,S,1.8
21,4,0.6335301,1,100,S,1.6
21,4,0.6804676,0,72,S,1.4
21,4,0.8030412,1,44,S,2.3
21,4,0.5526149,1,72,S,1.4
21,4,0.6561838,1,100,S,1.1
21,4,0.6414546,1,16,S,1.1
21,4,0.5125147,0,44,S,0.9
21,4,0.6192387,1,100,S,1.6
21,4,0.7365041,1,100,S,1.9
21,4,0.61228,1,44,S,0.9
21,4,0.5948779,1,16,S,1.1
21,4,0.8725784,0,44,S,2.3
21,4,1.4754489,0,100,S,1.6
21,4,0.5181612,1,72,S,0.9
21,4,0.5209143,1,100,S,1.6
21,4,0.6652306,1,44,S,0.9
21,4,0.9774264,1,72,S,2.1
21,4,0.6553931,1,72,S,1.1
21,4,0.7678668,1,100,S,1.1
21,4,0.6111961,1,100,S,2.1
21,4,0.5928668,1,72,S,2.1
22,1,0.5906282,1,100,S,1.3
22,1,0.4862687,1,72,S,1.1
22,1,0.4514915,1,44,S,1.1
22,1,0.4993187,1,100,S,1.6
22,1,0.4622833,1,16,S,2.1
22,1,0.3717,1,100,S,2.1
22,1,0.496215,1,72,S,1.6
22,1,0.5643012,1,100,S,1.6
22,1,0.4774359,1,100,S,1.6
22,1,0.4569576,1,72,S,2.1
22,1,0.48228,1,44,S,1.4
22,1,0.3709888,1,72,S,1.8
22,1,0.6166522,1,16,S,1.3
22,1,1.2243958,1,44,S,0.9
22,1,0.4159077,1,44,S,0.9
22,1,0.4499813,1,44,S,2.3
22,1,0.5476191,1,16,S,1.4
22,1,0.3755232,1,72,S,1.3
22,1,0.3997256,1,16,S,2.1
22,1,0.3509549,1,100,S,1.3
22,1,0.5346694,1,72,S,0.9
22,1,0.5009684,1,72,S,1.4
22,1,0.490138,1,72,S,2.1
22,1,0.4674629,1,100,S,1.6
22,1,0.7771766,1,16,S,0.9
22,1,0.4796171,1,72,S,2.1
22,1,0.4201084,1,100,S,1.6
22,1,0.4794499,1,44,S,1.8
22,1,0.3902873,1,100,S,1.6
22,1,0.4625809,1,44,S,1.1
22,1,0.5129756,1,72,S,2.1
22,1,0.541189,1,100,S,1.3
